case_id,activity,timestamp,resource,customer_type,priority,quantity,supplier
ORD-2026-0038,Sales Order Received,2026-05-08 08:53:00,Sales,B2C,standard,2,PowerTech
ORD-2026-0038,Credit Check,2026-05-08 09:06:10,Finance,B2C,standard,2,PowerTech
ORD-2026-0038,MRP Calculation,2026-05-08 09:12:10,Planning,B2C,standard,2,PowerTech
ORD-2026-0035,Purchase Order Created,2026-05-08 09:43:59,Purchasing,B2C,standard,1,EuroMotor
ORD-2026-0036,MRP Calculation,2026-05-08 10:12:52,Planning,B2C,standard,2,PowerTech
ORD-2026-0003,Delivered,2026-05-08 11:01:54,Logistics,B2C,standard,2,EuroMotor
ORD-2026-0027,Production Completed,2026-05-08 11:13:05,Production,B2C,standard,3,IberElec
ORD-2026-0036,Purchase Order Created,2026-05-08 12:20:07,Purchasing,B2C,standard,2,PowerTech
ORD-2026-0027,QC Finished Goods,2026-05-08 14:22:55,Quality,B2C,standard,3,IberElec
ORD-2026-0027,Packaging,2026-05-08 15:34:57,Warehouse,B2C,standard,3,IberElec
ORD-2026-0038,Purchase Order Created,2026-05-08 15:42:03,Purchasing,B2C,standard,2,PowerTech
ORD-2026-0037,Purchase Order Created,2026-05-08 16:00:13,Purchasing,B2C,standard,2,PowerTech
ORD-2026-0021,Delivered,2026-05-08 16:07:34,Logistics,B2C,standard,1,AsiaBatt
ORD-2026-0017,Production Completed,2026-05-08 17:08:49,Production,B2B,standard,38,EuroMotor
ORD-2026-0027,Shipping,2026-05-08 17:32:01,Logistics,B2C,standard,3,IberElec
ORD-2026-0039,Sales Order Received,2026-05-08 17:33:00,Sales,B2B,standard,22,EuroMotor
ORD-2026-0039,Credit Check,2026-05-08 17:48:05,Finance,B2B,standard,22,EuroMotor
ORD-2026-0039,MRP Calculation,2026-05-08 18:00:05,Planning,B2B,standard,22,EuroMotor
ORD-2026-0034,Production Completed,2026-05-11 08:56:28,Production,B2C,standard,1,EuroMotor
ORD-2026-0040,Sales Order Received,2026-05-11 09:18:00,Sales,B2C,standard,1,EuroMotor
ORD-2026-0040,Credit Check,2026-05-11 09:42:38,Finance,B2C,standard,1,EuroMotor
ORD-2026-0024,Delivered,2026-05-11 10:24:51,Logistics,B2C,standard,3,IberElec
ORD-2026-0017,QC Finished Goods,2026-05-11 10:42:06,Quality,B2B,standard,38,EuroMotor
ORD-2026-0041,Sales Order Received,2026-05-11 10:46:00,Sales,B2C,standard,3,AsiaBatt
ORD-2026-0025,Delivered,2026-05-11 11:04:55,Logistics,B2C,standard,2,AsiaBatt
ORD-2026-0041,Credit Check,2026-05-11 11:07:22,Finance,B2C,standard,3,AsiaBatt
ORD-2026-0008,Production Completed,2026-05-11 11:13:23,Production,B2C,standard,3,EuroMotor
ORD-2026-0008,QC Finished Goods,2026-05-11 12:04:48,Quality,B2C,standard,3,EuroMotor
ORD-2026-0034,QC Finished Goods,2026-05-11 12:39:09,Quality,B2C,standard,1,EuroMotor
ORD-2026-0008,Packaging,2026-05-11 12:49:07,Warehouse,B2C,standard,3,EuroMotor
ORD-2026-0040,MRP Calculation,2026-05-11 13:12:54,Planning,B2C,standard,1,EuroMotor
ORD-2026-0017,Packaging,2026-05-11 13:25:45,Warehouse,B2B,standard,38,EuroMotor
ORD-2026-0018,Components Received,2026-05-11 13:31:25,Warehouse,B2B,standard,25,EuroMotor
ORD-2026-0042,Sales Order Received,2026-05-11 13:45:00,Sales,B2C,standard,2,PowerTech
ORD-2026-0042,Credit Check,2026-05-11 13:52:39,Finance,B2C,standard,2,PowerTech
ORD-2026-0008,Shipping,2026-05-11 13:57:31,Logistics,B2C,standard,3,EuroMotor
ORD-2026-0043,Sales Order Received,2026-05-11 14:19:00,Sales,B2B,standard,20,PowerTech
ORD-2026-0017,Shipping,2026-05-11 14:19:20,Logistics,B2B,standard,38,EuroMotor
ORD-2026-0043,Credit Check,2026-05-11 14:35:41,Finance,B2B,standard,20,PowerTech
ORD-2026-0022,Delivered,2026-05-11 14:40:31,Logistics,B2C,standard,3,AsiaBatt
ORD-2026-0034,Packaging,2026-05-11 15:31:33,Warehouse,B2C,standard,1,EuroMotor
ORD-2026-0015,Production Completed,2026-05-11 15:47:07,Production,B2C,urgent,3,EuroMotor
ORD-2026-0044,Sales Order Received,2026-05-11 17:02:00,Sales,B2C,standard,2,AsiaBatt
ORD-2026-0032,Components Received,2026-05-11 17:09:51,Warehouse,B2C,urgent,2,AsiaBatt
ORD-2026-0034,Shipping,2026-05-11 17:18:14,Logistics,B2C,standard,1,EuroMotor
ORD-2026-0044,Credit Check,2026-05-11 17:23:07,Finance,B2C,standard,2,AsiaBatt
ORD-2026-0015,QC Finished Goods,2026-05-11 17:30:03,Quality,B2C,urgent,3,EuroMotor
ORD-2026-0041,MRP Calculation,2026-05-11 17:30:29,Planning,B2C,standard,3,AsiaBatt
ORD-2026-0040,Purchase Order Created,2026-05-11 17:36:00,Purchasing,B2C,standard,1,EuroMotor
ORD-2026-0039,Purchase Order Created,2026-05-11 17:39:39,Purchasing,B2B,standard,22,EuroMotor
ORD-2026-0045,Sales Order Received,2026-05-11 17:50:00,Sales,B2B,standard,2,EuroMotor
ORD-2026-0045,Credit Check,2026-05-12 08:05:35,Finance,B2B,standard,2,EuroMotor
ORD-2026-0018,Production Started,2026-05-12 08:06:35,Production,B2B,standard,25,EuroMotor
ORD-2026-0015,Packaging,2026-05-12 10:43:59,Warehouse,B2C,urgent,3,EuroMotor
ORD-2026-0045,MRP Calculation,2026-05-12 10:50:21,Planning,B2B,standard,2,EuroMotor
ORD-2026-0032,QC Incoming,2026-05-12 11:08:16,Quality,B2C,urgent,2,AsiaBatt
ORD-2026-0030,Components Received,2026-05-12 11:22:31,Warehouse,B2C,urgent,1,IberElec
ORD-2026-0013,Components Received,2026-05-12 11:45:40,Warehouse,B2C,standard,2,PowerTech
ORD-2026-0043,MRP Calculation,2026-05-12 11:52:37,Planning,B2B,standard,20,PowerTech
ORD-2026-0042,Order Cancelled,2026-05-12 12:07:34,Sales,B2C,standard,2,PowerTech
ORD-2026-0032,Production Started,2026-05-12 12:17:54,Production,B2C,urgent,2,AsiaBatt
ORD-2026-0009,Production Completed,2026-05-12 12:32:22,Production,B2C,urgent,3,EuroMotor
ORD-2026-0015,Shipping,2026-05-12 12:45:30,Logistics,B2C,urgent,3,EuroMotor
ORD-2026-0044,Production Started,2026-05-12 13:39:26,Production,B2C,standard,2,AsiaBatt
ORD-2026-0030,QC Incoming,2026-05-12 13:45:46,Quality,B2C,urgent,1,IberElec
ORD-2026-0041,Purchase Order Created,2026-05-12 14:29:31,Purchasing,B2C,standard,3,AsiaBatt
ORD-2026-0030,Production Started,2026-05-12 14:34:24,Production,B2C,urgent,1,IberElec
ORD-2026-0027,Delivered,2026-05-12 14:39:34,Logistics,B2C,standard,3,IberElec
ORD-2026-0045,Purchase Order Created,2026-05-12 14:39:48,Purchasing,B2B,standard,2,EuroMotor
ORD-2026-0009,QC Finished Goods,2026-05-12 14:52:07,Quality,B2C,urgent,3,EuroMotor
ORD-2026-0020,Components Received,2026-05-12 15:27:53,Warehouse,B2C,standard,2,EuroMotor
ORD-2026-0030,Production Completed,2026-05-12 16:40:56,Production,B2C,urgent,1,IberElec
ORD-2026-0013,QC Incoming,2026-05-12 16:55:13,Quality,B2C,standard,2,PowerTech
ORD-2026-0009,Packaging,2026-05-12 17:01:31,Warehouse,B2C,urgent,3,EuroMotor
ORD-2026-0013,Production Started,2026-05-12 17:58:46,Production,B2C,standard,2,PowerTech
ORD-2026-0009,Shipping,2026-05-13 08:39:03,Logistics,B2C,urgent,3,EuroMotor
ORD-2026-0030,QC Finished Goods,2026-05-13 09:21:37,Quality,B2C,urgent,1,IberElec
ORD-2026-0043,Purchase Order Created,2026-05-13 09:35:36,Purchasing,B2B,standard,20,PowerTech
ORD-2026-0020,QC Incoming,2026-05-13 10:29:21,Quality,B2C,standard,2,EuroMotor
ORD-2026-0046,Sales Order Received,2026-05-13 10:41:00,Sales,B2C,standard,3,AsiaBatt
ORD-2026-0006,Delivered,2026-05-13 10:43:36,Logistics,B2B,standard,17,EuroMotor
ORD-2026-0046,Credit Check,2026-05-13 10:47:00,Finance,B2C,standard,3,AsiaBatt
ORD-2026-0047,Sales Order Received,2026-05-13 11:47:00,Sales,B2B,urgent,2,AsiaBatt
ORD-2026-0047,Credit Check,2026-05-13 11:54:13,Finance,B2B,urgent,2,AsiaBatt
ORD-2026-0020,Production Started,2026-05-13 12:07:20,Production,B2C,standard,2,EuroMotor
ORD-2026-0044,Production Completed,2026-05-13 12:28:26,Production,B2C,standard,2,AsiaBatt
ORD-2026-0030,Production Started,2026-05-13 12:50:05,Production,B2C,urgent,1,IberElec
ORD-2026-0044,QC Finished Goods,2026-05-13 13:44:01,Quality,B2C,standard,2,AsiaBatt
ORD-2026-0017,Delivered,2026-05-13 14:32:39,Logistics,B2B,standard,38,EuroMotor
ORD-2026-0048,Sales Order Received,2026-05-13 15:41:00,Sales,B2C,urgent,3,EuroMotor
ORD-2026-0048,Credit Check,2026-05-13 15:47:16,Finance,B2C,urgent,3,EuroMotor
ORD-2026-0046,MRP Calculation,2026-05-13 16:23:28,Planning,B2C,standard,3,AsiaBatt
ORD-2026-0044,Packaging,2026-05-13 16:31:45,Warehouse,B2C,standard,2,AsiaBatt
ORD-2026-0049,Sales Order Received,2026-05-13 16:33:00,Sales,B2C,urgent,1,IberElec
ORD-2026-0049,Credit Check,2026-05-13 16:41:17,Finance,B2C,urgent,1,IberElec
ORD-2026-0013,Production Completed,2026-05-13 16:52:01,Production,B2C,standard,2,PowerTech
ORD-2026-0028,Components Received,2026-05-14 08:00:46,Warehouse,B2C,standard,1,EuroMotor
ORD-2026-0013,QC Finished Goods,2026-05-14 08:02:27,Quality,B2C,standard,2,PowerTech
ORD-2026-0044,Shipping,2026-05-14 08:19:07,Logistics,B2C,standard,2,AsiaBatt
ORD-2026-0048,Order Cancelled,2026-05-14 08:24:45,Sales,B2C,urgent,3,EuroMotor
ORD-2026-0028,QC Incoming,2026-05-14 10:10:50,Quality,B2C,standard,1,EuroMotor
ORD-2026-0047,MRP Calculation,2026-05-14 10:42:03,Planning,B2B,urgent,2,AsiaBatt
ORD-2026-0008,Delivered,2026-05-14 10:44:30,Logistics,B2C,standard,3,EuroMotor
ORD-2026-0046,Purchase Order Created,2026-05-14 10:53:37,Purchasing,B2C,standard,3,AsiaBatt
ORD-2026-0013,Packaging,2026-05-14 10:57:51,Warehouse,B2C,standard,2,PowerTech
ORD-2026-0030,Production Completed,2026-05-14 11:14:38,Production,B2C,urgent,1,IberElec
ORD-2026-0028,Production Started,2026-05-14 11:18:02,Production,B2C,standard,1,EuroMotor
ORD-2026-0050,Sales Order Received,2026-05-14 11:47:00,Sales,B2B,standard,32,AsiaBatt
ORD-2026-0050,Credit Check,2026-05-14 11:55:13,Finance,B2B,standard,32,AsiaBatt
ORD-2026-0013,Shipping,2026-05-14 12:56:42,Logistics,B2C,standard,2,PowerTech
ORD-2026-0032,Production Completed,2026-05-14 12:59:52,Production,B2C,urgent,2,AsiaBatt
ORD-2026-0049,MRP Calculation,2026-05-14 13:00:49,Planning,B2C,urgent,1,IberElec
ORD-2026-0034,Delivered,2026-05-14 13:33:36,Logistics,B2C,standard,1,EuroMotor
ORD-2026-0030,QC Finished Goods,2026-05-14 13:55:39,Quality,B2C,urgent,1,IberElec
ORD-2026-0030,Packaging,2026-05-14 15:02:55,Warehouse,B2C,urgent,1,IberElec
ORD-2026-0029,Components Received,2026-05-14 15:05:16,Warehouse,B2C,standard,2,EuroMotor
ORD-2026-0019,Components Received,2026-05-14 15:19:42,Warehouse,B2C,standard,1,PowerTech
ORD-2026-0032,QC Finished Goods,2026-05-14 15:59:31,Quality,B2C,urgent,2,AsiaBatt
ORD-2026-0030,Shipping,2026-05-14 16:16:31,Logistics,B2C,urgent,1,IberElec
ORD-2026-0029,QC Incoming,2026-05-14 16:16:58,Quality,B2C,standard,2,EuroMotor
ORD-2026-0019,QC Incoming,2026-05-14 16:34:06,Quality,B2C,standard,1,PowerTech
ORD-2026-0029,Production Started,2026-05-14 16:59:41,Production,B2C,standard,2,EuroMotor
ORD-2026-0019,Production Started,2026-05-14 17:20:05,Production,B2C,standard,1,PowerTech
ORD-2026-0018,Production Completed,2026-05-15 08:08:30,Production,B2B,standard,25,EuroMotor
ORD-2026-0032,Packaging,2026-05-15 08:32:29,Warehouse,B2C,urgent,2,AsiaBatt
ORD-2026-0051,Sales Order Received,2026-05-15 08:34:00,Sales,B2C,standard,1,EuroMotor
ORD-2026-0028,Production Completed,2026-05-15 08:48:44,Production,B2C,standard,1,EuroMotor
ORD-2026-0051,Credit Check,2026-05-15 08:51:42,Finance,B2C,standard,1,EuroMotor
ORD-2026-0049,Purchase Order Created,2026-05-15 08:55:34,Purchasing,B2C,urgent,1,IberElec
ORD-2026-0050,Order Cancelled,2026-05-15 08:59:24,Sales,B2B,standard,32,AsiaBatt
ORD-2026-0018,QC Finished Goods,2026-05-15 09:07:55,Quality,B2B,standard,25,EuroMotor
ORD-2026-0047,Purchase Order Created,2026-05-15 09:36:27,Purchasing,B2B,urgent,2,AsiaBatt
ORD-2026-0046,Components Received,2026-05-15 10:20:02,Warehouse,B2C,standard,3,AsiaBatt
ORD-2026-0032,Shipping,2026-05-15 10:26:34,Logistics,B2C,urgent,2,AsiaBatt
ORD-2026-0018,Packaging,2026-05-15 11:10:48,Warehouse,B2B,standard,25,EuroMotor
ORD-2026-0028,QC Finished Goods,2026-05-15 11:55:38,Quality,B2C,standard,1,EuroMotor
ORD-2026-0051,MRP Calculation,2026-05-15 12:35:51,Planning,B2C,standard,1,EuroMotor
ORD-2026-0018,Shipping,2026-05-15 12:37:20,Logistics,B2B,standard,25,EuroMotor
ORD-2026-0028,Packaging,2026-05-15 13:16:51,Warehouse,B2C,standard,1,EuroMotor
ORD-2026-0028,Shipping,2026-05-15 14:03:50,Logistics,B2C,standard,1,EuroMotor
ORD-2026-0020,Production Completed,2026-05-15 14:24:32,Production,B2C,standard,2,EuroMotor
ORD-2026-0052,Sales Order Received,2026-05-15 15:00:00,Sales,B2C,standard,3,AsiaBatt
ORD-2026-0052,Credit Check,2026-05-15 15:25:57,Finance,B2C,standard,3,AsiaBatt
ORD-2026-0020,QC Finished Goods,2026-05-15 16:44:27,Quality,B2C,standard,2,EuroMotor
ORD-2026-0015,Delivered,2026-05-15 17:13:46,Logistics,B2C,urgent,3,EuroMotor
ORD-2026-0046,QC Incoming,2026-05-15 17:17:46,Quality,B2C,standard,3,AsiaBatt
ORD-2026-0020,Packaging,2026-05-15 17:34:57,Warehouse,B2C,standard,2,EuroMotor
ORD-2026-0046,Production Started,2026-05-18 08:04:47,Production,B2C,standard,3,AsiaBatt
ORD-2026-0041,Components Received,2026-05-18 08:31:26,Warehouse,B2C,standard,3,AsiaBatt
ORD-2026-0020,Shipping,2026-05-18 08:39:57,Logistics,B2C,standard,2,EuroMotor
ORD-2026-0053,Sales Order Received,2026-05-18 09:24:00,Sales,B2B,standard,22,EuroMotor
ORD-2026-0053,Credit Check,2026-05-18 09:30:00,Finance,B2B,standard,22,EuroMotor
ORD-2026-0031,Components Received,2026-05-18 10:15:45,Warehouse,B2C,standard,3,EuroMotor
ORD-2026-0051,Purchase Order Created,2026-05-18 10:16:35,Purchasing,B2C,standard,1,EuroMotor
ORD-2026-0052,MRP Calculation,2026-05-18 10:21:27,Planning,B2C,standard,3,AsiaBatt
ORD-2026-0054,Sales Order Received,2026-05-18 10:39:00,Sales,B2C,standard,1,EuroMotor
ORD-2026-0054,Credit Check,2026-05-18 10:50:06,Finance,B2C,standard,1,EuroMotor
ORD-2026-0019,Production Completed,2026-05-18 10:51:01,Production,B2C,standard,1,PowerTech
ORD-2026-0019,QC Finished Goods,2026-05-18 13:12:03,Quality,B2C,standard,1,PowerTech
ORD-2026-0030,Delivered,2026-05-18 13:12:48,Logistics,B2C,urgent,1,IberElec
ORD-2026-0041,Production Started,2026-05-18 13:18:27,Production,B2C,standard,3,AsiaBatt
ORD-2026-0055,Sales Order Received,2026-05-18 13:31:00,Sales,B2B,standard,44,IberElec
ORD-2026-0055,Credit Check,2026-05-18 13:43:31,Finance,B2B,standard,44,IberElec
ORD-2026-0056,Sales Order Received,2026-05-18 14:05:00,Sales,B2C,urgent,3,EuroMotor
ORD-2026-0056,Credit Check,2026-05-18 14:14:47,Finance,B2C,urgent,3,EuroMotor
ORD-2026-0057,Sales Order Received,2026-05-18 14:25:00,Sales,B2B,standard,43,PowerTech
ORD-2026-0057,Credit Check,2026-05-18 14:36:36,Finance,B2B,standard,43,PowerTech
ORD-2026-0031,QC Incoming,2026-05-18 14:43:16,Quality,B2C,standard,3,EuroMotor
ORD-2026-0058,Sales Order Received,2026-05-18 14:56:00,Sales,B2C,standard,3,EuroMotor
ORD-2026-0058,Credit Check,2026-05-18 15:27:41,Finance,B2C,standard,3,EuroMotor
ORD-2026-0054,Order Cancelled,2026-05-18 15:34:46,Sales,B2C,standard,1,EuroMotor
ORD-2026-0018,Delivered,2026-05-18 15:37:42,Logistics,B2B,standard,25,EuroMotor
ORD-2026-0031,Production Started,2026-05-18 15:55:45,Production,B2C,standard,3,EuroMotor
ORD-2026-0009,Delivered,2026-05-18 16:15:27,Logistics,B2C,urgent,3,EuroMotor
ORD-2026-0020,Delivered,2026-05-18 16:45:42,Logistics,B2C,standard,2,EuroMotor
ORD-2026-0019,Packaging,2026-05-18 16:57:47,Warehouse,B2C,standard,1,PowerTech
ORD-2026-0053,MRP Calculation,2026-05-18 16:59:32,Planning,B2B,standard,22,EuroMotor
ORD-2026-0029,Production Completed,2026-05-18 17:30:15,Production,B2C,standard,2,EuroMotor
ORD-2026-0055,MRP Calculation,2026-05-18 17:37:21,Planning,B2B,standard,44,IberElec
ORD-2026-0059,Sales Order Received,2026-05-18 17:45:00,Sales,B2C,standard,2,PowerTech
ORD-2026-0059,Credit Check,2026-05-18 17:56:15,Finance,B2C,standard,2,PowerTech
ORD-2026-0056,Production Started,2026-05-19 08:17:38,Production,B2C,urgent,3,EuroMotor
ORD-2026-0019,Shipping,2026-05-19 08:20:36,Logistics,B2C,standard,1,PowerTech
ORD-2026-0049,Components Received,2026-05-19 08:23:24,Warehouse,B2C,urgent,1,IberElec
ORD-2026-0029,QC Finished Goods,2026-05-19 09:17:56,Quality,B2C,standard,2,EuroMotor
ORD-2026-0052,Purchase Order Created,2026-05-19 09:18:44,Purchasing,B2C,standard,3,AsiaBatt
ORD-2026-0058,MRP Calculation,2026-05-19 10:19:03,Planning,B2C,standard,3,EuroMotor
ORD-2026-0057,MRP Calculation,2026-05-19 10:31:20,Planning,B2B,standard,43,PowerTech
ORD-2026-0029,Packaging,2026-05-19 11:08:57,Warehouse,B2C,standard,2,EuroMotor
ORD-2026-0029,Shipping,2026-05-19 13:22:15,Logistics,B2C,standard,2,EuroMotor
ORD-2026-0049,QC Incoming,2026-05-19 13:23:06,Quality,B2C,urgent,1,IberElec
ORD-2026-0049,Production Started,2026-05-19 13:48:46,Production,B2C,urgent,1,IberElec
ORD-2026-0044,Delivered,2026-05-19 14:06:48,Logistics,B2C,standard,2,AsiaBatt
ORD-2026-0060,Sales Order Received,2026-05-19 14:32:00,Sales,B2C,standard,1,EuroMotor
ORD-2026-0058,Purchase Order Created,2026-05-19 14:39:22,Purchasing,B2C,standard,3,EuroMotor
ORD-2026-0060,Credit Check,2026-05-19 14:45:24,Finance,B2C,standard,1,EuroMotor
ORD-2026-0028,Delivered,2026-05-19 14:59:37,Logistics,B2C,standard,1,EuroMotor
ORD-2026-0053,Purchase Order Created,2026-05-19 15:19:04,Purchasing,B2B,standard,22,EuroMotor
ORD-2026-0059,MRP Calculation,2026-05-19 15:44:07,Planning,B2C,standard,2,PowerTech
ORD-2026-0055,Purchase Order Created,2026-05-19 16:12:39,Purchasing,B2B,standard,44,IberElec
ORD-2026-0057,Purchase Order Created,2026-05-19 16:25:45,Purchasing,B2B,standard,43,PowerTech
ORD-2026-0061,Sales Order Received,2026-05-19 16:42:00,Sales,B2C,standard,3,PowerTech
ORD-2026-0061,Credit Check,2026-05-19 16:50:03,Finance,B2C,standard,3,PowerTech
ORD-2026-0060,MRP Calculation,2026-05-19 17:06:25,Planning,B2C,standard,1,EuroMotor
ORD-2026-0062,Sales Order Received,2026-05-19 17:30:00,Sales,B2B,standard,21,PowerTech
ORD-2026-0062,Credit Check,2026-05-19 17:50:08,Finance,B2B,standard,21,PowerTech
ORD-2026-0035,Components Received,2026-05-20 09:48:30,Warehouse,B2C,standard,1,EuroMotor
ORD-2026-0061,MRP Calculation,2026-05-20 10:00:15,Planning,B2C,standard,3,PowerTech
ORD-2026-0059,Purchase Order Created,2026-05-20 10:03:56,Purchasing,B2C,standard,2,PowerTech
ORD-2026-0032,Delivered,2026-05-20 10:47:58,Logistics,B2C,urgent,2,AsiaBatt
ORD-2026-0046,Production Completed,2026-05-20 11:49:43,Production,B2C,standard,3,AsiaBatt
ORD-2026-0041,Production Completed,2026-05-20 12:00:32,Production,B2C,standard,3,AsiaBatt
ORD-2026-0045,Components Received,2026-05-20 12:10:24,Warehouse,B2B,standard,2,EuroMotor
ORD-2026-0063,Sales Order Received,2026-05-20 13:17:00,Sales,B2C,standard,1,EuroMotor
ORD-2026-0064,Sales Order Received,2026-05-20 13:30:00,Sales,B2C,standard,1,AsiaBatt
ORD-2026-0065,Sales Order Received,2026-05-20 13:32:00,Sales,B2C,standard,1,EuroMotor
ORD-2026-0065,Credit Check,2026-05-20 13:42:14,Finance,B2C,standard,1,EuroMotor
ORD-2026-0063,Credit Check,2026-05-20 13:43:39,Finance,B2C,standard,1,EuroMotor
ORD-2026-0066,Sales Order Received,2026-05-20 13:45:00,Sales,B2C,standard,1,AsiaBatt
ORD-2026-0064,Credit Check,2026-05-20 13:49:39,Finance,B2C,standard,1,AsiaBatt
ORD-2026-0066,Credit Check,2026-05-20 13:51:03,Finance,B2C,standard,1,AsiaBatt
ORD-2026-0041,QC Finished Goods,2026-05-20 14:11:37,Quality,B2C,standard,3,AsiaBatt
ORD-2026-0039,Components Received,2026-05-20 14:24:22,Warehouse,B2B,standard,22,EuroMotor
ORD-2026-0046,QC Finished Goods,2026-05-20 14:27:44,Quality,B2C,standard,3,AsiaBatt
ORD-2026-0061,Purchase Order Created,2026-05-20 14:50:11,Purchasing,B2C,standard,3,PowerTech
ORD-2026-0060,Purchase Order Created,2026-05-20 14:59:55,Purchasing,B2C,standard,1,EuroMotor
ORD-2026-0064,Order Cancelled,2026-05-20 15:04:40,Sales,B2C,standard,1,AsiaBatt
ORD-2026-0065,Order Cancelled,2026-05-20 15:58:40,Sales,B2C,standard,1,EuroMotor
ORD-2026-0035,QC Incoming,2026-05-20 16:23:51,Quality,B2C,standard,1,EuroMotor
ORD-2026-0066,MRP Calculation,2026-05-20 16:24:43,Planning,B2C,standard,1,AsiaBatt
ORD-2026-0035,Production Started,2026-05-20 16:44:50,Production,B2C,standard,1,EuroMotor
ORD-2026-0031,Production Completed,2026-05-20 17:15:16,Production,B2C,standard,3,EuroMotor
ORD-2026-0063,MRP Calculation,2026-05-20 17:18:59,Planning,B2C,standard,1,EuroMotor
ORD-2026-0045,QC Incoming,2026-05-20 17:20:47,Quality,B2B,standard,2,EuroMotor
ORD-2026-0052,Components Received,2026-05-20 17:22:23,Warehouse,B2C,standard,3,AsiaBatt
ORD-2026-0013,Delivered,2026-05-20 17:35:16,Logistics,B2C,standard,2,PowerTech
ORD-2026-0062,MRP Calculation,2026-05-20 17:39:10,Planning,B2B,standard,21,PowerTech
ORD-2026-0041,Packaging,2026-05-20 17:48:01,Warehouse,B2C,standard,3,AsiaBatt
ORD-2026-0046,Production Started,2026-05-21 08:01:28,Production,B2C,standard,3,AsiaBatt
ORD-2026-0031,QC Finished Goods,2026-05-21 08:28:51,Quality,B2C,standard,3,EuroMotor
ORD-2026-0045,Production Started,2026-05-21 08:50:43,Production,B2B,standard,2,EuroMotor
ORD-2026-0067,Sales Order Received,2026-05-21 09:02:00,Sales,B2C,standard,2,EuroMotor
ORD-2026-0067,Credit Check,2026-05-21 09:11:36,Finance,B2C,standard,2,EuroMotor
ORD-2026-0068,Sales Order Received,2026-05-21 09:43:00,Sales,B2C,urgent,2,IberElec
ORD-2026-0068,Credit Check,2026-05-21 09:50:11,Finance,B2C,urgent,2,IberElec
ORD-2026-0041,Shipping,2026-05-21 10:10:03,Logistics,B2C,standard,3,AsiaBatt
ORD-2026-0039,QC Incoming,2026-05-21 10:10:52,Quality,B2B,standard,22,EuroMotor
ORD-2026-0039,Production Started,2026-05-21 10:33:33,Production,B2B,standard,22,EuroMotor
ORD-2026-0031,Packaging,2026-05-21 10:34:25,Warehouse,B2C,standard,3,EuroMotor
ORD-2026-0067,MRP Calculation,2026-05-21 10:56:35,Planning,B2C,standard,2,EuroMotor
ORD-2026-0052,QC Incoming,2026-05-21 11:49:28,Quality,B2C,standard,3,AsiaBatt
